date	time	stream flow	gage height
20220302	2101	0.00	50.4
20220302	2201	0.00	50.4
20220302	2301	0.00	50.4
20220303	0001	0.00	50.4
20220303	0100	0.00	50.4
20220303	0201	0.00	50.4
20220303	0300	0.00	50.4
20220303	0401	0.00	50.4
20220303	0500	0.00	50.4
20220303	0601	0.00	48.4
20220303	0701	0.00	48.4
20220303	0800	0.00	48.4
20220303	0900	0.00	48.4
20220303	1000	0.00	48.4
20220303	1100	0.00	48.4
20220303	1200	0.00	48.4
20220303	1300	0.00	48.4
20220303	1400	0.00	48.4
20220303	1500	0.00	48.4
20220303	1600	0.00	48.4
20220303	1700	0.00	48.4
20220303	1800	0.00	48.4
20220303	1900	0.00	48.4
20220303	2000	0.00	48.4
20220303	2100	0.00	48.4
20220303	2200	0.00	48.4
20220303	2300	0.00	48.4
20220304	0000	0.00	48.4
20220304	0100	0.00	48.4
20220304	0200	0.00	48.4
20220304	0300	0.00	48.4
20220304	0400	0.00	48.4
20220304	0500	0.00	48.4
20220304	0601	0.00	48.4
20220304	0701	0.00	48.4
20220304	0800	0.00	48.4
20220304	0900	0.00	46.3
20220304	1000	0.00	46.3
20220304	1100	0.00	46.3
20220304	1200	0.00	46.3
20220304	1300	0.00	46.3
20220304	1400	0.00	46.3
20220304	1500	0.00	46.3
20220304	1600	0.00	46.3
20220304	1700	0.00	46.3
20220304	1800	0.00	46.3
20220304	1900	0.00	46.3
20220304	2000	0.00	46.3
20220304	2100	0.00	46.3
20220304	2200	0.00	46.3
20220304	2300	0.00	46.3
20220305	0000	0.00	46.3
20220305	0100	0.00	46.3
20220305	0200	0.00	46.3
20220305	0300	0.00	46.3
20220305	0400	0.00	46.3
20220305	0500	0.00	46.3
20220305	0600	0.00	46.3
20220305	0700	0.00	46.3
20220305	0800	0.00	46.3
20220305	0900	0.00	46.3
20220305	1000	0.00	46.3
20220305	1100	0.00	46.3
20220305	1200	0.00	44.3
20220305	1300	0.00	46.3
20220305	1400	0.00	46.3
20220305	1500	0.00	46.3
20220305	1600	0.00	44.3
20220305	1700	0.00	46.3
20220305	1800	0.00	46.3
20220305	1900	0.00	46.3
20220305	2000	0.00	44.3
20220305	2100	0.00	46.3
20220305	2200	0.00	46.3
20220305	2300	0.00	44.3
20220306	0000	0.00	46.3
20220306	0100	0.00	46.3
20220306	0200	0.00	44.3
20220306	0300	0.00	44.3
20220306	0400	0.00	44.3
20220306	0500	0.00	44.3
20220306	0600	0.00	44.3
20220306	0700	0.00	44.3
20220306	0800	0.00	44.3
20220306	0900	0.00	44.3
20220306	1000	0.00	44.3
20220306	1100	0.00	44.3
20220306	1200	0.00	44.3
20220306	1300	0.00	44.3
20220306	1400	0.00	44.3
20220306	1500	0.00	44.3
20220306	1600	0.00	44.3
20220306	1700	0.00	44.3
20220306	1800	0.00	44.3
20220306	1900	0.00	44.3
20220306	2000	0.00	44.3
20220306	2100	0.00	44.3
20220306	2200	0.00	44.3
20220306	2300	0.00	44.3
20220307	0000	0.00	44.3
20220307	0100	0.00	44.3
20220307	0200	0.00	44.3
20220307	0300	0.00	44.3
20220307	0400	0.00	44.3
20220307	0500	0.00	44.3
20220307	0600	0.00	44.3
20220307	0700	0.00	44.3
20220307	0800	0.00	44.3
20220307	0900	0.00	44.3
20220307	1000	0.00	44.3
20220307	1100	0.00	44.3
20220307	1200	0.00	44.3
20220307	1300	0.00	44.3
20220307	1400	0.00	44.3
20220307	1500	0.00	44.3
20220307	1600	0.00	44.3
20220307	1700	0.00	44.3
20220307	1800	0.00	44.3
20220307	1901	0.02	46.3
20220307	2000	0.00	46.3
20220307	2100	0.00	48.4
20220307	2200	0.00	63.3
20220307	2300	0.00	61.1
20220308	0000	0.00	54.6
20220308	0100	0.00	52.5
20220308	0200	0.00	48.4
20220308	0300	0.00	48.4
20220308	0400	0.00	48.4
20220308	0500	0.00	48.4
20220308	0600	0.00	46.3
20220308	0700	0.00	46.3
20220308	0800	0.00	46.3
20220308	0900	0.00	46.3
20220308	1000	0.00	46.3
20220308	1100	0.00	46.3
20220308	1200	0.00	46.3
20220308	1300	0.00	46.3
20220308	1400	0.00	46.3
20220308	1500	0.00	46.3
20220308	1600	0.00	46.3
20220308	1700	0.00	46.3
20220308	1800	0.01	46.3
20220308	1900	0.07	46.3
20220308	2000	0.03	65.5
20220308	2100	0.04	153
20220308	2200	0.00	451
20220308	2300	0.00	568
20220309	0000	0.01	483
20220309	0100	0.00	381
20220309	0200	0.00	375
20220309	0300	0.00	338
20220309	0400	0.00	308
20220309	0500	0.00	261
20220309	0600	0.00	224
20220309	0700	0.11	198
20220309	0800	0.05	204
20220309	0900	0.00	412
20220309	1000	0.00	652
20220309	1100	0.00	652
20220309	1201	0.00	527
20220309	1300	0.00	409
20220309	1400	0.00	344
20220309	1500	0.00	299
20220309	1600	0.00	299
20220309	1701	0.00	248
20220309	1801	0.00	227
20220309	1901	0.00	209
20220309	2000	0.00	195
20220309	2100	0.00	183
20220309	2200	0.00	172
20220309	2300	0.00	161
20220310	0000	0.00	153
20220310	0101	0.00	145
20220310	0201	0.00	137
20220310	0300	0.00	131
20220310	0401	0.00	123
20220310	0500	0.00	118
20220310	0600	0.00	113
20220310	0701	0.00	111
20220310	0800	0.00	108
20220310	0900	0.00	106
20220310	1000	0.00	101
20220310	1100	0.00	98.2
20220310	1201	0.00	98.2
20220310	1300	0.00	95.8
20220310	1400	0.00	93.4
20220310	1500	0.00	93.4
20220310	1600	0.00	91.0
20220310	1700	0.00	91.0
20220310	1800	0.00	88.6
20220310	1900	0.00	86.2
20220310	2000	0.00	86.2
20220310	2100	0.00	83.8
20220310	2200	0.00	83.8
20220310	2300	0.00	81.5
20220311	0000	0.00	81.5
20220311	0100	0.00	81.5
20220311	0200	0.00	79.1
20220311	0300	0.00	79.1
20220311	0401	0.00	79.1
20220311	0501	0.00	79.1
20220311	0600	0.00	79.1
20220311	0700	0.00	79.1
20220311	0800	0.00	76.8
20220311	0900	0.00	76.8
20220311	1000	0.00	76.8
20220311	1101	0.00	76.8
20220311	1201	0.00	76.8
20220311	1301	0.00	74.5
20220311	1400	0.00	72.2
20220311	1501	0.00	67.7
20220311	1600	0.00	67.7
20220311	1700	0.00	67.7
20220311	1800	0.00	65.5
20220311	1900	0.00	65.5
20220311	2000	0.00	65.5
20220311	2100	0.00	65.5
20220311	2200	0.00	65.5
20220311	2300	0.00	65.5
20220312	0000	0.00	65.5
20220312	0100	0.02	67.7
20220312	0200	0.02	70.0
20220312	0300	0.37	108
20220312	0400	0.07	803
20220312	0500	0.00	1390
20220312	0600	0.01	1440
20220312	0700	0.00	1290
20220312	0800	0.00	1120
20220312	0900	0.00	948
20220312	1000	0.00	784
20220312	1100	0.00	664
20220312	1200	0.00	564
20220312	1300	0.00	479
20220312	1400	0.00	419
20220312	1500	0.00	368
20220312	1600	0.00	331
20220312	1700	0.00	308
20220312	1800	0.00	273
20220312	1900	0.00	255
20220312	2000	0.00	233
20220312	2100	0.00	215
20220312	2200	0.00	198
20220312	2300	0.00	186
20220313	0000	0.00	172
20220313	0100	0.00	166
20220313	0200	0.00	158
20220313	0300	0.00	153
20220313	0400	0.00	147
20220313	0500	0.00	142
20220313	0601	0.00	137
20220313	0701	0.00	131
20220313	0800	0.00	129
20220313	0901	0.00	123
20220313	1000	0.00	118
20220313	1101	0.00	116
20220313	1200	0.00	113
20220313	1301	0.00	111
20220313	1402	0.00	108
20220313	1500	0.00	106
20220313	1600	0.00	103
20220313	1700	0.00	101
20220313	1800	0.00	101
20220313	1900	0.00	98.2
20220313	2000	0.00	98.2
20220313	2101	0.00	95.8
20220313	2201	0.00	95.8
20220313	2301	0.00	93.4
20220314	0001	0.00	93.4
20220314	0101	0.00	91.0
20220314	0200	0.00	91.0
20220314	0302	0.00	88.6
20220314	0401	0.00	88.6
20220314	0501	0.00	88.6
20220314	0600	0.00	88.6
20220314	0700	0.00	86.2
20220314	0800	0.00	83.8
20220314	0901	0.00	83.8
20220314	1001	0.00	83.8
20220314	1102	0.00	81.5
20220314	1201	0.00	81.5
20220314	1301	0.00	81.5
20220314	1402	0.00	79.1
20220314	1501	0.00	79.1
20220314	1601	0.00	79.1
20220314	1700	0.00	79.1
20220314	1800	0.00	79.1
20220314	1900	0.00	81.5
20220314	2000	0.00	79.1
20220314	2100	0.00	79.1
20220314	2200	0.00	79.1
20220314	2300	0.00	79.1
20220315	0000	0.00	76.8
20220315	0100	0.00	76.8
20220315	0200	0.00	74.5
20220315	0300	0.00	74.5
20220315	0400	0.00	72.2
20220315	0500	0.00	72.2
20220315	0600	0.00	72.2
20220315	0700	0.00	70.0
20220315	0800	0.00	70.0
20220315	0900	0.00	70.0
20220315	1000	0.00	70.0
20220315	1100	0.00	70.0
20220315	1200	0.00	70.0
20220315	1300	0.00	70.0
20220315	1400	0.00	67.7
20220315	1500	0.00	67.7
20220315	1600	0.00	67.7
20220315	1700	0.00	67.7
20220315	1800	0.00	67.7
20220315	1900	0.00	65.5
20220315	2000	0.00	65.5
20220315	2100	0.00	65.5
20220315	2200	0.00	65.5
20220315	2301	0.00	65.5
20220316	0000	0.00	65.5
20220316	0100	0.00	65.5
20220316	0200	0.00	65.5
20220316	0300	0.00	63.3
20220316	0400	0.00	63.3
20220316	0500	0.00	63.3
20220316	0600	0.00	63.3
20220316	0700	0.00	65.5
20220316	0800	0.06	65.5
20220316	0900	0.07	83.8
20220316	1000	0.00	158
20220316	1100	0.11	458
20220316	1200	0.05	579
20220316	1300	0.01	707
20220316	1400	0.00	806
20220316	1500	0.00	799
20220316	1600	0.00	683
20220316	1700	0.00	542
20220316	1800	0.00	433
20220316	1900	0.00	368
20220316	2001	0.00	318
20220316	2100	0.00	273
20220316	2200	0.00	245
20220316	2300	0.00	224
20220317	0000	0.00	206
20220317	0100	0.01	189
20220317	0200	0.07	189
20220317	0300	0.01	258
20220317	0400	0.00	368
20220317	0500	0.00	364
20220317	0600	0.00	338
20220317	0701	0.00	321
20220317	0800	0.00	328
20220317	0900	0.00	325
20220317	1001	0.00	308
20220317	1100	0.00	286
20220317	1200	0.00	267
20220317	1300	0.00	255
20220317	1400	0.00	233
20220317	1500	0.00	218
20220317	1601	0.00	204
20220317	1700	0.00	192
20220317	1800	0.00	180
20220317	1900	0.00	169
20220317	2001	0.00	161
20220317	2100	0.00	153
20220317	2200	0.00	147
20220317	2300	0.00	142
20220318	0000	0.00	139
20220318	0100	0.00	134
20220318	0200	0.00	129
20220318	0300	0.00	126
20220318	0400	0.00	123
20220318	0500	0.00	121
20220318	0600	0.00	118
20220318	0700	0.00	116
20220318	0801	0.00	113
20220318	0900	0.00	111
20220318	1001	0.00	111
20220318	1100	0.00	108
20220318	1200	0.00	106
20220318	1300	0.00	103
20220318	1400	0.02	101
20220318	1500	0.06	101
20220318	1600	0.00	111
20220318	1701	0.00	139
20220318	1800	0.00	175
20220318	1900	0.00	175
20220318	2001	0.00	164
20220318	2100	0.00	153
20220318	2200	0.00	147
20220318	2300	0.00	139
20220319	0000	0.00	131
20220319	0100	0.00	126
20220319	0200	0.00	123
20220319	0301	0.00	118
20220319	0400	0.00	113
20220319	0500	0.00	111
20220319	0601	0.00	108
20220319	0700	0.00	106
20220319	0800	0.00	103
20220319	0900	0.00	101
20220319	1000	0.00	101
20220319	1100	0.00	98.2
20220319	1200	0.00	98.2
20220319	1300	0.00	95.8
20220319	1401	0.00	93.4
20220319	1500	0.00	93.4
20220319	1601	0.00	91.0
20220319	1700	0.00	91.0
20220319	1800	0.00	88.6
20220319	1900	0.00	88.6
20220319	2000	0.00	88.6
20220319	2100	0.00	88.6
20220319	2200	0.00	86.2
20220319	2300	0.00	86.2
20220320	0000	0.00	83.8
20220320	0100	0.00	83.8
20220320	0200	0.00	83.8
20220320	0300	0.00	81.5
20220320	0400	0.00	81.5
20220320	0500	0.00	81.5
20220320	0600	0.00	81.5
20220320	0700	0.00	79.1
20220320	0800	0.00	79.1
20220320	0900	0.00	79.1
20220320	1000	0.00	79.1
20220320	1100	0.00	79.1
20220320	1200	0.00	79.1
20220320	1301	0.00	76.8
20220320	1400	0.00	76.8
20220320	1500	0.00	76.8
20220320	1601	0.00	76.8
20220320	1700	0.00	74.5
20220320	1800	0.00	74.5
20220320	1900	0.00	74.5
20220320	2001	0.00	74.5
20220320	2100	0.00	72.2
20220320	2200	0.00	72.2
20220320	2300	0.00	72.2
20220321	0001	0.00	72.2
20220321	0101	0.00	72.2
20220321	0200	0.00	72.2
20220321	0300	0.00	72.2
20220321	0400	0.00	70.0
20220321	0501	0.00	70.0
20220321	0600	0.00	70.0
20220321	0700	0.00	70.0
20220321	0800	0.00	70.0
20220321	0900	0.00	67.7
20220321	1000	0.00	67.7
20220321	1100	0.00	67.7
20220321	1200	0.00	67.7
20220321	1300	0.00	67.7
20220321	1400	0.00	67.7
20220321	1500	0.00	67.7
20220321	1601	0.00	65.5
20220321	1700	0.00	65.5
20220321	1800	0.00	65.5
20220321	1900	0.00	65.5
20220321	2000	0.00	65.5
20220321	2100	0.00	65.5
20220321	2200	0.00	65.5
20220321	2300	0.00	65.5
20220322	0000	0.00	65.5
20220322	0100	0.00	65.5
20220322	0200	0.00	63.3
20220322	0300	0.00	63.3
20220322	0400	0.00	63.3
20220322	0501	0.00	63.3
20220322	0600	0.00	63.3
20220322	0700	0.00	63.3
20220322	0800	0.00	63.3
20220322	0901	0.00	63.3
20220322	1000	0.00	63.3
20220322	1100	0.00	63.3
20220322	1200	0.00	63.3
20220322	1300	0.00	63.3
20220322	1400	0.00	63.3
20220322	1500	0.00	63.3
20220322	1600	0.00	63.3
20220322	1700	0.00	61.1
20220322	1800	0.00	61.1
20220322	1900	0.00	61.1
20220322	2001	0.00	61.1
20220322	2100	0.00	61.1
20220322	2201	0.00	61.1
20220322	2300	0.00	61.1
20220323	0000	0.00	61.1
20220323	0101	0.00	61.1
20220323	0200	0.00	61.1
20220323	0301	0.00	61.1
20220323	0400	0.01	61.1
20220323	0500	0.00	61.1
20220323	0600	0.01	61.1
20220323	0700	0.00	63.3
20220323	0800	0.12	70.0
20220323	0900	0.12	103
20220323	1001	0.05	103
20220323	1101	0.05	212
20220323	1200	0.08	341
20220323	1300	0.08	341
20220323	1400	0.00	402
20220323	1500	0.00	402
20220323	1600	0.00	341
20220323	1700	0.00	341
20220323	1800	0.00	321
20220323	1900	0.00	258
20220323	2001	0.00	242
20220323	2100	0.00	230
20220323	2200	0.00	221
20220323	2301	0.00	212
20220324	0000	0.00	209
20220324	0100	0.00	204
20220324	0200	0.00	198
20220324	0300	0.00	189
20220324	0400	0.00	183
20220324	0500	0.00	172
20220324	0601	0.00	161
20220324	0700	0.00	153
20220324	0800	0.00	147
20220324	0900	0.00	139
20220324	1000	0.00	131
20220324	1100	0.00	123
20220324	1200	0.00	118
20220324	1300	0.00	113
20220324	1400	0.00	111
20220324	1500	0.00	108
20220324	1601	0.00	106
20220324	1700	0.00	103
20220324	1800	0.00	101
20220324	1900	0.00	101
20220324	2000	0.00	98.2
20220324	2100	0.00	95.8
20220324	2200	0.00	93.4
20220324	2300	0.00	93.4
20220325	0000	0.00	91.0
20220325	0100	0.00	91.0
20220325	0200	0.00	91.0
20220325	0300	0.00	88.6
20220325	0400	0.00	88.6
20220325	0500	0.00	88.6
20220325	0600	0.00	86.2
20220325	0700	0.00	83.8
20220325	0801	0.00	83.8
20220325	0900	0.00	83.8
20220325	1000	0.00	83.8
20220325	1100	0.00	81.5
20220325	1200	0.00	81.5
20220325	1301	0.00	81.5
20220325	1400	0.00	81.5
20220325	1500	0.00	79.1
20220325	1600	0.00	81.5
20220325	1701	0.00	79.1
20220325	1800	0.00	79.1
20220325	1900	0.00	79.1
20220325	2000	0.00	76.8
20220325	2100	0.00	76.8
20220325	2200	0.00	76.8
20220325	2300	0.00	79.1
20220326	0000	0.00	79.1
20220326	0100	0.00	79.1
20220326	0200	0.00	76.8
20220326	0300	0.00	76.8
20220326	0400	0.00	74.5
20220326	0500	0.00	74.5
20220326	0600	0.00	74.5
20220326	0700	0.00	72.2
20220326	0800	0.00	72.2
20220326	0900	0.00	72.2
20220326	1000	0.00	70.0
20220326	1100	0.00	70.0
20220326	1200	0.00	70.0
20220326	1300	0.00	70.0
20220326	1400	0.00	70.0
20220326	1500	0.00	70.0
20220326	1600	0.00	67.7
20220326	1700	0.00	67.7
20220326	1800	0.00	67.7
20220326	1900	0.00	65.5
20220326	2000	0.00	67.7
20220326	2100	0.00	65.5
20220326	2200	0.00	65.5
20220326	2301	0.00	65.5
20220327	0000	0.00	65.5
20220327	0101	0.00	65.5
20220327	0200	0.00	63.3
20220327	0300	0.00	63.3
20220327	0400	0.00	63.3
20220327	0500	0.00	63.3
20220327	0600	0.00	63.3
20220327	0700	0.00	63.3
20220327	0800	0.00	63.3
20220327	0900	0.00	63.3
20220327	1000	0.00	61.1
20220327	1100	0.00	63.3
20220327	1200	0.00	61.1
20220327	1300	0.00	61.1
20220327	1400	0.00	61.1
20220327	1500	0.00	61.1
20220327	1600	0.00	61.1
20220327	1700	0.00	61.1
20220327	1800	0.00	61.1
20220327	1900	0.00	61.1
20220327	2000	0.00	61.1
20220327	2100	0.00	61.1
20220327	2200	0.00	61.1
20220327	2300	0.00	61.1
20220328	0000	0.00	61.1
20220328	0100	0.00	61.1
20220328	0200	0.00	61.1
20220328	0300	0.00	61.1
20220328	0400	0.00	61.1
20220328	0500	0.00	61.1
20220328	0600	0.00	58.9
20220328	0700	0.00	58.9
20220328	0800	0.00	58.9
20220328	0900	0.00	58.9
20220328	1000	0.00	58.9
20220328	1100	0.00	58.9
20220328	1200	0.00	58.9
20220328	1300	0.00	58.9
20220328	1400	0.00	56.8
20220328	1500	0.00	56.8
20220328	1600	0.00	56.8
20220328	1701	0.00	56.8
20220328	1800	0.00	56.8
20220328	1900	0.00	56.8
20220328	2000	0.00	56.8
20220328	2100	0.00	56.8
20220328	2200	0.00	56.8
20220328	2300	0.00	56.8
20220329	0000	0.00	58.9
20220329	0100	0.00	56.8
20220329	0200	0.00	58.9
20220329	0300	0.00	56.8
20220329	0400	0.00	56.8
20220329	0501	0.00	56.8
20220329	0600	0.00	56.8
20220329	0700	0.00	56.8
20220329	0800	0.00	56.8
20220329	0900	0.00	56.8
20220329	1000	0.00	56.8
20220329	1100	0.00	56.8
20220329	1200	0.00	56.8
20220329	1300	0.00	56.8
20220329	1400	0.00	56.8
20220329	1500	0.00	56.8
20220329	1600	0.00	56.8
20220329	1700	0.00	56.8
20220329	1800	0.00	56.8
20220329	1900	0.00	56.8
20220329	2001	0.00	54.6
20220329	2100	0.00	54.6
20220329	2200	0.00	54.6
20220329	2300	0.00	54.6
20220330	0000	0.00	54.6
20220330	0100	0.00	54.6
20220330	0200	0.00	54.6
20220330	0300	0.00	54.6
20220330	0400	0.00	54.6
20220330	0500	0.00	54.6
20220330	0600	0.00	54.6
20220330	0700	0.00	54.6
20220330	0800	0.00	54.6
20220330	0900	0.00	54.6
20220330	1000	0.00	54.6
20220330	1100	0.00	54.6
20220330	1200	0.00	54.6
20220330	1300	0.00	54.6
20220330	1400	0.00	54.6
20220330	1500	0.00	54.6
20220330	1600	0.00	54.6
20220330	1700	0.00	54.6
20220330	1800	0.00	54.6
20220330	1900	0.00	54.6
20220330	2000	0.00	54.6
20220330	2100	0.00	56.8
20220330	2200	0.00	56.8
20220330	2300	0.00	56.8
20220331	0000	0.00	54.6
20220331	0100	0.00	54.6
20220331	0200	0.00	54.6
20220331	0300	0.00	54.6
20220331	0400	0.00	54.6
20220331	0500	0.01	54.6
20220331	0600	0.00	54.6
20220331	0700	0.02	54.6
20220331	0800	0.06	61.1
20220331	0900	0.08	86.2
20220331	1001	0.00	315
20220331	1100	0.00	997
20220331	1200	0.00	960
20220331	1301	0.00	710
20220331	1400	0.00	560
20220331	1500	0.00	560
20220331	1600	0.00	454
20220331	1700	0.00	454
20220331	1800	0.00	375
