date	time	stream flow	gage height
20220228	1500	480	7.20
20220228	1600	480	7.20
20220228	1700	475	7.19
20220228	1800	470	7.18
20220228	1900	470	7.18
20220228	2000	475	7.19
20220228	2100	480	7.20
20220228	2200	480	7.20
20220228	2300	480	7.20
20220301	0000	480	7.20
20220301	0100	480	7.20
20220301	0200	470	7.18
20220301	0300	465	7.17
20220301	0400	460	7.16
20220301	0500	455	7.15
20220301	0600	450	7.14
20220301	0700	441	7.12
20220301	0800	436	7.11
20220301	0900	431	7.10
20220301	1000	422	7.08
20220301	1100	417	7.07
20220301	1200	413	7.06
20220301	1300	413	7.06
20220301	1400	413	7.06
20220301	1500	413	7.06
20220301	1600	408	7.05
20220301	1700	413	7.06
20220301	1801	413	7.06
20220301	1900	413	7.06
20220301	2000	422	7.08
20220301	2100	426	7.09
20220301	2200	436	7.11
20220301	2300	450	7.14
20220302	0000	460	7.16
20220302	0100	475	7.19
20220302	0200	485	7.21
20220302	0300	490	7.22
20220302	0400	500	7.24
20220302	0500	500	7.24
20220302	0600	500	7.24
20220302	0700	495	7.23
20220302	0800	485	7.21
20220302	0900	480	7.20
20220302	1000	470	7.18
20220302	1100	460	7.16
20220302	1200	455	7.15
20220302	1300	450	7.14
20220302	1400	441	7.12
20220302	1500	441	7.12
20220302	1600	436	7.11
20220302	1700	441	7.12
20220302	1800	441	7.12
20220302	1900	450	7.14
20220302	2000	465	7.17
20220302	2100	500	7.24
20220302	2200	515	7.27
20220302	2300	531	7.30
20220303	0000	536	7.31
20220303	0100	536	7.31
20220303	0200	542	7.32
20220303	0300	547	7.33
20220303	0400	542	7.32
20220303	0500	542	7.32
20220303	0600	536	7.31
20220303	0700	526	7.29
20220303	0800	521	7.28
20220303	0900	515	7.27
20220303	1000	505	7.25
20220303	1100	495	7.23
20220303	1200	490	7.22
20220303	1300	485	7.21
20220303	1400	475	7.19
20220303	1500	465	7.17
20220303	1600	460	7.16
20220303	1700	450	7.14
20220303	1800	450	7.14
20220303	1900	441	7.12
20220303	2000	436	7.11
20220303	2100	431	7.10
20220303	2200	422	7.08
20220303	2300	417	7.07
20220304	0000	413	7.06
20220304	0100	404	7.04
20220304	0200	395	7.02
20220304	0300	382	6.99
20220304	0400	369	6.96
20220304	0500	360	6.94
20220304	0600	348	6.91
20220304	0700	336	6.88
20220304	0800	316	6.83
20220304	0900	300	6.79
20220304	1000	285	6.75
20220304	1100	273	6.72
20220304	1200	269	6.71
20220304	1300	269	6.71
20220304	1400	281	6.74
20220304	1500	289	6.76
20220304	1600	312	6.82
20220304	1700	340	6.89
20220304	1800	369	6.96
20220304	1900	369	6.96
20220304	2000	377	6.98
20220304	2100	373	6.97
20220304	2200	369	6.96
20220304	2300	356	6.93
20220305	0000	352	6.92
20220305	0100	340	6.89
20220305	0200	336	6.88
20220305	0300	332	6.87
20220305	0400	320	6.84
20220305	0500	308	6.81
20220305	0600	297	6.78
20220305	0700	285	6.75
20220305	0800	277	6.73
20220305	0900	269	6.71
20220305	1000	265	6.70
20220305	1100	265	6.70
20220305	1200	273	6.72
20220305	1300	269	6.71
20220305	1400	273	6.72
20220305	1500	285	6.75
20220305	1600	300	6.79
20220305	1700	300	6.79
20220305	1800	297	6.78
20220305	1900	304	6.80
20220305	2000	304	6.80
20220305	2100	308	6.81
20220305	2200	308	6.81
20220305	2300	308	6.81
20220306	0000	308	6.81
20220306	0100	308	6.81
20220306	0200	304	6.80
20220306	0300	304	6.80
20220306	0400	300	6.79
20220306	0500	300	6.79
20220306	0600	300	6.79
20220306	0700	297	6.78
20220306	0800	297	6.78
20220306	0900	300	6.79
20220306	1000	297	6.78
20220306	1100	300	6.79
20220306	1200	304	6.80
20220306	1300	304	6.80
20220306	1400	312	6.82
20220306	1500	320	6.84
20220306	1600	332	6.87
20220306	1700	360	6.94
20220306	1800	377	6.98
20220306	1900	408	7.05
20220306	2000	445	7.13
20220306	2100	480	7.20
20220306	2200	521	7.28
20220306	2300	553	7.34
20220307	0000	591	7.41
20220307	0100	637	7.49
20220307	0200	667	7.54
20220307	0300	685	7.57
20220307	0400	697	7.59
20220307	0500	697	7.59
20220307	0600	691	7.58
20220307	0700	691	7.58
20220307	0800	691	7.58
20220307	0900	685	7.57
20220307	1000	697	7.59
20220307	1100	722	7.63
20220307	1200	786	7.73
20220307	1300	895	7.89
20220307	1400	1080	8.14
20220307	1500	1440	8.59
20220307	1600	1600	8.76
20220307	1700	1630	8.80
20220307	1800	1690	8.86
20220307	1900	1790	8.96
20220307	2000	1850	9.02
20220307	2100	1940	9.12
20220307	2200	2090	9.27
20220307	2300	2230	9.42
20220308	0000	2350	9.54
20220308	0100	2320	9.51
20220308	0200	2260	9.45
20220308	0300	2190	9.37
20220308	0400	2080	9.26
20220308	0500	1970	9.15
20220308	0600	1850	9.03
20220308	0700	1750	8.92
20220308	0800	1640	8.81
20220308	0900	1560	8.72
20220308	1000	1480	8.63
20220308	1100	1420	8.56
20220308	1200	1360	8.49
20220308	1300	1320	8.44
20220308	1400	1270	8.39
20220308	1500	1230	8.33
20220308	1600	1190	8.29
20220308	1700	1170	8.26
20220308	1800	1140	8.22
20220308	1900	1120	8.19
20220308	2000	1100	8.17
20220308	2100	1080	8.14
20220308	2200	1060	8.11
20220308	2300	1040	8.09
20220309	0000	1030	8.07
20220309	0100	1000	8.04
20220309	0200	982	8.01
20220309	0300	967	7.99
20220309	0400	945	7.96
20220309	0500	931	7.94
20220309	0600	916	7.92
20220309	0700	895	7.89
20220309	0800	881	7.87
20220309	0900	867	7.85
20220309	1000	853	7.83
20220309	1100	846	7.82
20220309	1200	839	7.81
20220309	1300	839	7.81
20220309	1400	839	7.81
20220309	1500	833	7.80
20220309	1600	833	7.80
20220309	1700	833	7.80
20220309	1800	826	7.79
20220309	1900	819	7.78
20220309	2000	813	7.77
20220309	2100	806	7.76
20220309	2200	799	7.75
20220309	2300	793	7.74
20220310	0000	779	7.72
20220310	0100	779	7.72
20220310	0200	766	7.70
20220310	0300	760	7.69
20220310	0400	747	7.67
20220310	0500	741	7.66
20220310	0600	728	7.64
20220310	0700	716	7.62
20220310	0800	703	7.60
20220310	0900	691	7.58
20220310	1000	685	7.57
20220310	1100	673	7.55
20220310	1200	667	7.54
20220310	1300	667	7.54
20220310	1400	667	7.54
20220310	1500	667	7.54
20220310	1600	679	7.56
20220310	1700	709	7.61
20220310	1800	760	7.69
20220310	1900	819	7.78
20220310	2000	916	7.92
20220310	2100	1000	8.04
20220310	2200	1040	8.09
20220310	2300	1050	8.10
20220311	0000	1050	8.10
20220311	0100	1030	8.08
20220311	0200	1010	8.05
20220311	0300	982	8.01
20220311	0400	945	7.96
20220311	0500	909	7.91
20220311	0600	874	7.86
20220311	0700	846	7.82
20220311	0800	846	7.82
20220311	0900	819	7.78
20220311	1000	819	7.78
20220311	1100	819	7.78
20220311	1200	819	7.78
20220311	1300	793	7.74
20220311	1400	766	7.70
20220311	1500	709	7.61
20220311	1600	716	7.62
20220311	1700	734	7.65
20220311	1800	747	7.67
20220311	1900	779	7.72
20220311	2000	819	7.78
20220311	2100	846	7.82
20220311	2200	853	7.83
20220311	2300	860	7.84
20220312	0000	860	7.84
20220312	0100	860	7.84
20220312	0200	860	7.84
20220312	0300	846	7.82
20220312	0400	839	7.81
20220312	0500	833	7.80
20220312	0600	833	7.80
20220312	0700	826	7.79
20220312	0800	833	7.80
20220312	0900	833	7.80
20220312	1000	833	7.80
20220312	1100	819	7.78
20220312	1200	813	7.77
20220312	1300	799	7.75
20220312	1400	779	7.72
20220312	1500	773	7.71
20220312	1600	760	7.69
20220312	1700	754	7.68
20220312	1800	747	7.67
20220312	1900	741	7.66
20220312	2000	734	7.65
20220312	2100	728	7.64
20220312	2200	722	7.63
20220312	2300	716	7.62
20220313	0000	691	7.58
20220313	0100	685	7.57
20220313	0200	673	7.55
20220313	0300	655	7.52
20220313	0400	631	7.48
20220313	0500	614	7.45
20220313	0601	602	7.43
20220313	0700	591	7.41
20220313	0800	586	7.40
20220313	0901	574	7.38
20220313	1000	553	7.34
20220313	1101	558	7.35
20220313	1200	574	7.38
20220313	1301	597	7.42
20220313	1401	614	7.45
20220313	1500	625	7.47
20220313	1600	655	7.52
20220313	1700	679	7.56
20220313	1800	685	7.57
20220313	1900	679	7.56
20220313	2000	661	7.53
20220313	2101	643	7.50
20220313	2201	643	7.50
20220313	2301	631	7.48
20220314	0000	614	7.45
20220314	0100	597	7.42
20220314	0200	591	7.41
20220314	0301	580	7.39
20220314	0400	574	7.38
20220314	0500	563	7.36
20220314	0600	558	7.35
20220314	0700	553	7.34
20220314	0800	547	7.33
20220314	0901	531	7.30
20220314	1001	531	7.30
20220314	1101	526	7.29
20220314	1200	526	7.29
20220314	1300	526	7.29
20220314	1401	536	7.31
20220314	1501	531	7.30
20220314	1601	536	7.31
20220314	1700	558	7.35
20220314	1800	608	7.44
20220314	1900	679	7.56
20220314	2000	793	7.74
20220314	2100	909	7.91
20220314	2200	982	8.01
20220314	2300	1000	8.04
20220315	0000	1000	8.04
20220315	0100	997	8.03
20220315	0200	989	8.02
20220315	0300	967	7.99
20220315	0400	945	7.96
20220315	0500	909	7.91
20220315	0600	881	7.87
20220315	0700	853	7.83
20220315	0800	813	7.77
20220315	0900	799	7.75
20220315	1000	779	7.72
20220315	1100	760	7.69
20220315	1200	741	7.66
20220315	1300	734	7.65
20220315	1400	747	7.67
20220315	1500	793	7.74
20220315	1600	867	7.85
20220315	1700	974	8.00
20220315	1800	1090	8.16
20220315	1900	1170	8.26
20220315	2000	1200	8.30
20220315	2100	1220	8.32
20220315	2200	1230	8.34
20220315	2300	1270	8.38
20220316	0000	1270	8.38
20220316	0100	1250	8.36
20220316	0200	1220	8.32
20220316	0300	1190	8.28
20220316	0400	1150	8.24
20220316	0500	1120	8.20
20220316	0600	1090	8.15
20220316	0700	1050	8.10
20220316	0800	1030	8.08
20220316	0900	1010	8.05
20220316	1000	989	8.02
20220316	1100	967	7.99
20220316	1200	945	7.96
20220316	1300	931	7.94
20220316	1400	916	7.92
20220316	1500	909	7.91
20220316	1600	909	7.91
20220316	1700	923	7.93
20220316	1800	931	7.94
20220316	1900	952	7.97
20220316	2000	967	7.99
20220316	2100	974	8.00
20220316	2200	989	8.02
20220316	2300	997	8.03
20220317	0000	997	8.03
20220317	0100	997	8.03
20220317	0200	989	8.02
20220317	0300	974	8.00
20220317	0400	967	7.99
20220317	0500	960	7.98
20220317	0600	938	7.95
20220317	0700	938	7.95
20220317	0800	923	7.93
20220317	0900	916	7.92
20220317	1000	902	7.90
20220317	1100	902	7.90
20220317	1200	895	7.89
20220317	1300	895	7.89
20220317	1400	895	7.89
20220317	1500	895	7.89
20220317	1600	895	7.89
20220317	1700	895	7.89
20220317	1800	902	7.90
20220317	1900	909	7.91
20220317	2000	902	7.90
20220317	2100	909	7.91
20220317	2200	916	7.92
20220317	2300	909	7.91
20220318	0000	909	7.91
20220318	0100	895	7.89
20220318	0200	895	7.89
20220318	0300	881	7.87
20220318	0400	874	7.86
20220318	0500	860	7.84
20220318	0600	860	7.84
20220318	0700	846	7.82
20220318	0800	839	7.81
20220318	0900	826	7.79
20220318	1000	819	7.78
20220318	1100	813	7.77
20220318	1200	806	7.76
20220318	1300	799	7.75
20220318	1400	793	7.74
20220318	1500	779	7.72
20220318	1600	779	7.72
20220318	1700	773	7.71
20220318	1800	766	7.70
20220318	1900	766	7.70
20220318	2000	760	7.69
20220318	2100	754	7.68
20220318	2200	754	7.68
20220318	2300	747	7.67
20220319	0000	747	7.67
20220319	0100	754	7.68
20220319	0200	760	7.69
20220319	0300	773	7.71
20220319	0400	786	7.73
20220319	0500	806	7.76
20220319	0600	819	7.78
20220319	0700	826	7.79
20220319	0800	833	7.80
20220319	0900	839	7.81
20220319	1000	839	7.81
20220319	1100	839	7.81
20220319	1200	839	7.81
20220319	1300	833	7.80
20220319	1400	833	7.80
20220319	1500	819	7.78
20220319	1600	813	7.77
20220319	1700	806	7.76
20220319	1800	799	7.75
20220319	1900	799	7.75
20220319	2000	793	7.74
20220319	2100	793	7.74
20220319	2200	799	7.75
20220319	2300	793	7.74
20220320	0000	793	7.74
20220320	0100	793	7.74
20220320	0200	799	7.75
20220320	0300	799	7.75
20220320	0400	799	7.75
20220320	0500	793	7.74
20220320	0600	786	7.73
20220320	0700	779	7.72
20220320	0800	766	7.70
20220320	0900	754	7.68
20220320	1000	747	7.67
20220320	1100	734	7.65
20220320	1200	728	7.64
20220320	1300	716	7.62
20220320	1400	709	7.61
20220320	1500	697	7.59
20220320	1600	697	7.59
20220320	1700	685	7.57
20220320	1800	679	7.56
20220320	1900	673	7.55
20220320	2000	667	7.54
20220320	2100	667	7.54
20220320	2200	655	7.52
20220320	2300	649	7.51
20220321	0000	643	7.50
20220321	0100	637	7.49
20220321	0200	631	7.48
20220321	0300	625	7.47
20220321	0400	625	7.47
20220321	0500	620	7.46
20220321	0600	614	7.45
20220321	0700	608	7.44
20220321	0800	602	7.43
20220321	0900	591	7.41
20220321	1000	591	7.41
20220321	1100	580	7.39
20220321	1200	574	7.38
20220321	1300	569	7.37
20220321	1400	563	7.36
20220321	1500	558	7.35
20220321	1600	558	7.35
20220321	1700	563	7.36
20220321	1800	558	7.35
20220321	1900	553	7.34
20220321	2000	547	7.33
20220321	2100	542	7.32
20220321	2200	536	7.31
20220321	2300	531	7.30
20220322	0000	526	7.29
20220322	0100	521	7.28
20220322	0200	515	7.27
20220322	0300	510	7.26
20220322	0400	505	7.25
20220322	0500	500	7.24
20220322	0600	495	7.23
20220322	0700	490	7.22
20220322	0800	490	7.22
20220322	0900	485	7.21
20220322	1000	475	7.19
20220322	1100	475	7.19
20220322	1200	470	7.18
20220322	1300	465	7.17
20220322	1400	460	7.16
20220322	1500	460	7.16
20220322	1600	455	7.15
20220322	1700	455	7.15
20220322	1800	450	7.14
20220322	1900	450	7.14
20220322	2000	445	7.13
20220322	2100	441	7.12
20220322	2200	441	7.12
20220322	2300	436	7.11
20220323	0000	431	7.10
20220323	0100	431	7.10
20220323	0200	426	7.09
20220323	0300	426	7.09
20220323	0400	422	7.08
20220323	0500	417	7.07
20220323	0600	417	7.07
20220323	0700	413	7.06
20220323	0800	408	7.05
20220323	0900	408	7.05
20220323	1000	408	7.05
20220323	1100	404	7.04
20220323	1200	404	7.04
20220323	1300	404	7.04
20220323	1400	399	7.03
20220323	1500	399	7.03
20220323	1600	395	7.02
20220323	1700	395	7.02
20220323	1800	395	7.02
20220323	1900	390	7.01
20220323	2000	390	7.01
20220323	2100	386	7.00
20220323	2200	386	7.00
20220323	2300	386	7.00
20220324	0000	386	7.00
20220324	0100	386	7.00
20220324	0200	386	7.00
20220324	0300	386	7.00
20220324	0400	390	7.01
20220324	0500	395	7.02
20220324	0600	399	7.03
20220324	0700	399	7.03
20220324	0800	404	7.04
20220324	0900	408	7.05
20220324	1000	413	7.06
20220324	1100	413	7.06
20220324	1200	413	7.06
20220324	1300	417	7.07
20220324	1400	417	7.07
20220324	1500	417	7.07
20220324	1600	422	7.08
20220324	1700	422	7.08
20220324	1800	422	7.08
20220324	1900	422	7.08
20220324	2000	422	7.08
20220324	2100	417	7.07
20220324	2200	417	7.07
20220324	2300	431	7.10
20220325	0000	445	7.13
20220325	0100	470	7.18
20220325	0200	490	7.22
20220325	0300	500	7.24
20220325	0400	510	7.26
20220325	0500	526	7.29
20220325	0600	536	7.31
20220325	0700	547	7.33
20220325	0800	553	7.34
20220325	0900	553	7.34
20220325	1000	558	7.35
20220325	1100	558	7.35
20220325	1200	563	7.36
20220325	1300	563	7.36
20220325	1400	553	7.34
20220325	1500	542	7.32
20220325	1600	536	7.31
20220325	1700	526	7.29
20220325	1800	515	7.27
20220325	1900	505	7.25
20220325	2000	500	7.24
20220325	2100	495	7.23
20220325	2200	485	7.21
20220325	2300	480	7.20
20220326	0000	475	7.19
20220326	0100	470	7.18
20220326	0200	470	7.18
20220326	0300	470	7.18
20220326	0400	470	7.18
20220326	0500	470	7.18
20220326	0600	470	7.18
20220326	0700	475	7.19
20220326	0800	475	7.19
20220326	0900	480	7.20
20220326	1000	480	7.20
20220326	1100	485	7.21
20220326	1200	485	7.21
20220326	1300	490	7.22
20220326	1400	485	7.21
20220326	1500	475	7.19
20220326	1600	475	7.19
20220326	1700	470	7.18
20220326	1800	470	7.18
20220326	1900	470	7.18
20220326	2000	465	7.17
20220326	2100	460	7.16
20220326	2200	455	7.15
20220326	2300	455	7.15
20220327	0000	450	7.14
20220327	0100	445	7.13
20220327	0200	441	7.12
20220327	0300	436	7.11
20220327	0400	436	7.11
20220327	0500	431	7.10
20220327	0600	426	7.09
20220327	0700	422	7.08
20220327	0800	417	7.07
20220327	0900	413	7.06
20220327	1000	413	7.06
20220327	1100	408	7.05
20220327	1200	404	7.04
20220327	1300	404	7.04
20220327	1400	395	7.02
20220327	1500	395	7.02
20220327	1600	390	7.01
20220327	1700	390	7.01
20220327	1800	386	7.00
20220327	1900	382	6.99
20220327	2000	382	6.99
20220327	2100	377	6.98
20220327	2200	373	6.97
20220327	2300	369	6.96
20220328	0000	369	6.96
20220328	0100	365	6.95
20220328	0200	360	6.94
20220328	0300	356	6.93
20220328	0400	352	6.92
20220328	0500	348	6.91
20220328	0600	344	6.90
20220328	0700	340	6.89
20220328	0800	336	6.88
20220328	0900	332	6.87
20220328	1000	328	6.86
20220328	1100	324	6.85
20220328	1200	324	6.85
20220328	1300	316	6.83
20220328	1400	312	6.82
20220328	1500	312	6.82
20220328	1600	308	6.81
20220328	1700	304	6.80
20220328	1800	304	6.80
20220328	1900	300	6.79
20220328	2000	300	6.79
20220328	2100	300	6.79
20220328	2200	300	6.79
20220328	2300	300	6.79
20220329	0000	297	6.78
20220329	0100	297	6.78
20220329	0200	293	6.77
20220329	0300	289	6.76
20220329	0400	289	6.76
20220329	0500	285	6.75
20220329	0600	273	6.72
20220329	0700	269	6.71
20220329	0800	269	6.71
20220329	0900	265	6.70
20220329	1000	261	6.69
20220329	1100	261	6.69
20220329	1200	258	6.68
20220329	1300	261	6.69
20220329	1400	265	6.70
20220329	1500	273	6.72
20220329	1600	269	6.71
20220329	1700	265	6.70
20220329	1800	261	6.69
20220329	1900	265	6.70
20220329	2000	265	6.70
20220329	2100	265	6.70
20220329	2200	269	6.71
20220329	2300	269	6.71
20220330	0000	273	6.72
20220330	0100	273	6.72
20220330	0200	273	6.72
20220330	0300	269	6.71
20220330	0400	269	6.71
20220330	0500	265	6.70
20220330	0600	265	6.70
20220330	0700	261	6.69
20220330	0800	258	6.68
20220330	0900	254	6.67
20220330	1000	254	6.67
20220330	1100	250	6.66
20220330	1200	250	6.66
20220330	1300	247	6.65
20220330	1400	250	6.66
20220330	1500	247	6.65
20220330	1600	247	6.65
20220330	1700	243	6.64
20220330	1800	243	6.64
20220330	1900	247	6.65
20220330	2000	247	6.65
20220330	2100	247	6.65
20220330	2200	250	6.66
20220330	2300	250	6.66
20220331	0000	254	6.67
20220331	0100	254	6.67
20220331	0200	254	6.67
20220331	0300	254	6.67
20220331	0400	254	6.67
20220331	0500	254	6.67
20220331	0600	258	6.68
20220331	0700	258	6.68
20220331	0800	258	6.68
20220331	0900	261	6.69
20220331	1000	265	6.70
20220331	1100	269	6.71
20220331	1200	269	6.71
20220331	1300	277	6.73
20220331	1400	281	6.74
20220331	1500	281	6.74
20220331	1600	289	6.76
20220331	1700	289	6.76
20220331	1800	297	6.78
20220331	1900	297	6.78
20220331	2000	316	6.83
20220331	2100	348	6.91
20220331	2200	614	7.45
20220331	2300	766	7.70
20220401	0000	819	7.78
20220401	0100	833	7.80
20220401	0200	826	7.79
20220401	0300	819	7.78
20220401	0400	813	7.77
20220401	0500	793	7.74
20220401	0600	754	7.68
20220401	0700	734	7.65
20220401	0800	703	7.60
20220401	0900	685	7.57
20220401	1000	661	7.53
20220401	1100	643	7.50
20220401	1200	625	7.47
20220401	1300	614	7.45
20220401	1400	602	7.43
20220401	1500	591	7.41
20220401	1600	580	7.39
20220401	1700	569	7.37
20220401	1800	563	7.36
20220401	1900	553	7.34
20220401	2000	542	7.32
20220401	2100	536	7.31
20220401	2200	531	7.30
20220401	2300	526	7.29
20220402	0000	521	7.28
20220402	0100	510	7.26
20220402	0200	505	7.25
20220402	0300	495	7.23
20220402	0400	490	7.22
20220402	0500	485	7.21
20220402	0600	475	7.19
20220402	0700	470	7.18
20220402	0800	460	7.16
20220402	0900	455	7.15
20220402	1000	450	7.14
20220402	1100	445	7.13
20220402	1200	441	7.12
20220402	1300	436	7.11
20220402	1400	436	7.11
20220402	1500	431	7.10
20220402	1600	426	7.09
20220402	1700	422	7.08
20220402	1800	417	7.07
20220402	1900	417	7.07
20220402	2000	413	7.06
20220402	2100	408	7.05
20220402	2200	408	7.05
20220402	2300	404	7.04
20220403	0000	404	7.04
20220403	0100	404	7.04
20220403	0200	404	7.04
20220403	0300	399	7.03
20220403	0400	399	7.03
20220403	0500	395	7.02
20220403	0600	390	7.01
20220403	0700	390	7.01
20220403	0800	386	7.00
20220403	0900	386	7.00
20220403	1000	386	7.00
20220403	1100	386	7.00
20220403	1200	386	7.00
20220403	1300	386	7.00
20220403	1400	386	7.00
20220403	1500	386	7.00
20220403	1600	382	6.99
20220403	1700	382	6.99
20220403	1800	382	6.99
20220403	1900	382	6.99
20220403	2000	382	6.99
20220403	2100	382	6.99
20220403	2200	377	6.98
20220403	2300	377	6.98
20220404	0000	377	6.98
20220404	0100	377	6.98
20220404	0200	373	6.97
20220404	0300	373	6.97
20220404	0400	373	6.97
20220404	0500	369	6.96
20220404	0600	365	6.95
20220404	0700	365	6.95
20220404	0800	365	6.95
20220404	0900	360	6.94
20220404	1000	360	6.94
20220404	1100	356	6.93
20220404	1200	356	6.93
20220404	1300	352	6.92
20220404	1400	352	6.92
20220404	1500	348	6.91
20220404	1600	348	6.91
20220404	1700	344	6.90
20220404	1800	344	6.90
20220404	1900	344	6.90
20220404	2000	340	6.89
20220404	2100	340	6.89
20220404	2200	340	6.89
20220404	2300	336	6.88
